,id,joined,kind,link,location,market,name,pitch,raised,size,stage,website
3482,254,Jun ’13,Startup,https://angel.co/company/thunder,Bellevue,Advertising Platforms,Thunder,"
Enable digital marketing creative agility, personalization, and optimization.
","$9,700,000",51-200,,makethunder.com
3483,3490,Nov ’13,Startup,https://angel.co/company/tizkka,Miami,Lifestyle,TiZKKA,"
Latam's #1 fashion discovery platform, members get inspired daily, with the latest trends.
","$1,343,500",1-10,Seed,tizkka.com
3484,8967,Feb ’11,Startup,https://angel.co/company/ticies,Brasilia,Location Based Services,Ticies,"
One social guide for every city in the world
","$1,000,000",1-10,Seed,ticies.com
3485,10926,Oct ’11,Startup,https://angel.co/company/tickpick,New York City,Technology,TickPick,"
Where Smart Fans Buy Tickets
","$40,000,000",11-50,Closed,tickpick.com
3486,2170,Apr ’13,Startup,https://angel.co/company/ticket-evolution,New York City,Productivity Software,Ticket Evolution,"
Nasdaq For Event Tickets
","$13,600,000",11-50,Series B,ticketevolution.com
3487,2380,Mar ’14,Startup,https://angel.co/company/tickettext,London,Mobile Commerce,TicketText Group,"
Digital Ticketing. Content Creation. Venue Operations. Everything Comedy. 
","£200,000",11-50,Seed,tt-g.co.uk
3488,9,Sep ’12,Startup,https://angel.co/company/tictail,Stockholm,Curated Web,Tictail,"
Discover the world's best independent brands
","$34,150,000",51-200,,tictail.com
3489,9363,Mar ’13,Startup,https://angel.co/company/tidbit-co,Atlanta,Small and Medium Businesses,Tidbit.co,"
Smarter File Gathering & Sharing
","$15,000",1-10,Seed,tidbit.co
3490,3081,May ’13,Startup,https://angel.co/company/tilofy,Los Angeles,Consumer Behavior,Tilofy,"
World's first automated trend forecasting platform
","$2,000,000",11-50,Seed,tilofy.com
3491,2103,Oct ’11,Startup,https://angel.co/company/tilt,San Francisco,Crowdfunding,Tilt,"
Make something happen with your group.
","$37,100,000",51-200,Acquired,tilt.com
3492,5118,Jun ’15,Startup,https://angel.co/company/tilt365,Durham,Startups,Tilt365,"
Fresh, relevant personality & culture development tools for tech and hi-growth companies.
","$125,000",1-10,Seed,tilt365.com
3493,13090,Mar ’13,Startup,https://angel.co/company/timehop,New York City,Photography,Timehop,"
Celebrate your best memories, every day
","$14,118,000",11-50,Series B,timehop.com
3494,1229,Feb ’14,Startup,https://angel.co/company/timesaverz,Mumbai,-,Timesaverz,"
Marketplace of home services 
","$2,537,000",1-10,Series A,timesaverz.com
3495,6960,Apr ’15,Startup,https://angel.co/company/timokids,São Paulo,Digital Entertainment,Timokids,"
Educational entertainment for kids on their smartphone and tablet.
","$100,000",1-10,Seed,timokids.com.br
3496,69,Mar ’13,Startup,https://angel.co/company/tindie,Mountain View,Electronics,Tindie,"
A community marketplace for hardware creators and enthusiasts
","$500,000",1-10,Acquired,tindie.com
3497,12795,Sep ’13,Startup,https://angel.co/company/tinehealth,San Francisco,Augmented Reality,Tine Health,"
Reducing hospital errors with AR based on demand instructions at the point of care
","$650,000",1-10,Seed,tinehealth.com
3498,12261,Oct ’16,Startup,https://angel.co/company/tinybytes,Santiago,Mobile Games,TinyBytes,"
The Social Gaming Company for Action-Loving Hardcore Mobile Players
","$400,000",1-10,Seed,tinybytes.com
3499,11339,Jul ’13,Startup,https://angel.co/company/tinybop,New York City,Kids,Tinybop,"
Toys for tomorrow
","$6,000,000",1-10,Seed,tinybop.com
3500,2210,Jul ’12,Startup,https://angel.co/company/tinypass,New York City,E-Commerce Platforms,Tinypass,"
Tinypass is e-commerce for content.
","$3,000,000",11-50,-,tinypass.com
3501,11851,Jun ’13,Startup,https://angel.co/company/tipalti,San Mateo,Accounting,Tipalti,"
Accounts payable and mass payment solution
","$57,000,000",51-200,Series C,tipalti.com
3502,617,May ’11,Startup,https://angel.co/company/titanfile,Toronto,Insurance,TitanFile,"
The easiest and most comprehensive way to correspond and share files in total security
","$1,350,000",1-10,Seed,titanfile.com
3503,13060,Aug ’13,Startup,https://angel.co/company/tithe-ly,Nashville,Mobile Payments,Tithe.ly,"
Church giving innovation.
","$19,968,000",51-200,Series F,tithe.ly
3504,758,Mar ’13,Startup,https://angel.co/company/tivix,San Francisco,Web Development,Tivix,"
","$750,000",51-200,Seed,tivix.com
3505,363,Oct ’13,Startup,https://angel.co/company/toborrow,Stockholm,Small and Medium Businesses,Toborrow,"
Connecting business loans with consumer savings
","$2,400,000",1-10,Seed,toborrow.com
3506,8118,Sep ’13,Startup,https://angel.co/company/togethera,London,Families,Togethera,"
Private sharing with your family
","$760,000",1-10,Seed,togethera.com
3507,743,Feb ’13,Startup,https://angel.co/company/tok-tok-tok,Paris,Same Day Delivery,Tok Tok Tok,"
Get anything from your city in minutes
","$2,000,000",11-50,Acquired,toktoktok.com
3508,10878,Jul ’13,Startup,https://angel.co/company/tokopedia,Special Capital Region of Jakarta,,Tokopedia,"
Indonesia Largest Open Marketplace
","$100,000,000",1-10,,tokopedia.com
3509,5157,Nov ’14,Startup,https://angel.co/company/toky,Mexico City,VoIP,Toky,"
Communication tool for businesses and customers
","$100,000",1-10,Seed,toky.co
3510,5055,Jul ’14,Startup,https://angel.co/company/tome-software,Royal Oak,Corporate Wellness,Tome Software,"
Innovation for the Internet of Things
","$250,000",11-50,Seed,tomesoftware.com
3511,7007,Jan ’13,Startup,https://angel.co/company/tookitaki,Singapore,Banking,Tookitaki,"
Tookitaki provides softwares to enable sustainable regulatory compliance programs
","$31,200,000",11-50,Series A,tookitaki.com
3512,6927,Sep ’13,Startup,https://angel.co/company/topgifter,San Ramon,Social Search,TopGifter,"
Gifting using Social data
","$100,000",1-10,,topgifter.com
3513,12218,Oct ’16,Startup,https://angel.co/company/total-eclipse,Thessaloniki,Mobile Games,Total Eclipse,"
Popularising Play
","€580,000",1-10,Seed,totaleclipsegames.com
3514,7256,Apr ’12,Startup,https://angel.co/company/total-management,Cleveland,Rental Housing,Total Management,"
Cost-effective residential/commercial/student housing property management software.
","$250,000",1-10,Seed,totalmanagement.com
3515,6911,May ’14,Startup,https://angel.co/company/totefish,Los Angeles,Comparison Shopping,Totefish,"
The Shopping Search Engine
","$400,000",1-10,Seed,totefish.com
3516,2216,Jul ’13,Startup,https://angel.co/company/totspot,Mountain View,Mobile Commerce,Totspot,"
Mobile marketplace to shop and sell kids fashion (500 startups B9)
","$3,300,000",1-10,Acquired,totspot.me
3517,11433,Sep ’12,Startup,https://angel.co/company/touchsurgery,London,Health Care Information Technology,Touch Surgery,"
The OR in your Pocket
","$1,500,000",11-50,Seed,touchsurgery.com
3518,3577,Oct ’11,Startup,https://angel.co/company/touristeye,San Francisco,Apps,TouristEye,"
Travel planning made simple (500 Startups Batch 5)
","$475,000",1-10,Acquired,touristeye.com
3519,7428,Mar ’12,Startup,https://angel.co/company/tout-1,San Francisco,Real Time,Tout,"
Next Generation Video Platform
","$41,200,000",11-50,Series C,tout.com
3520,7094,Mar ’11,Startup,https://angel.co/company/traackr,San Francisco,,Traackr,"
Influencer Marketing Platform
","$3,467,000",11-50,-,traackr.com
3521,12457,Jan ’13,Startup,https://angel.co/company/tracelink,Wakefield,Cloud Data Services,TraceLink,"
We protect patients, enable health and ensure compliance.
","$80,700,000",11-50,Series C,tracelink.com
3522,13563,Jul ’14,Startup,https://angel.co/company/trackbill,St. Louis,Governments,TrackBill,"
Legislative Bill Tracking Software
","$635,000",1-10,Seed,trackbill.com
3523,5048,Mar ’13,Startup,https://angel.co/company/trackduck,Vilnius County,Web Design,TrackDuck,"
Visual feedback for web design & development
","$275,000",1-10,Acquired,trackduck.com
3524,11078,Sep ’13,Startup,https://angel.co/company/trackif,Minnetonka,Retail,TrackIf,"
Keeping you aware of what you want online.
","$10,000,000",11-50,Series A,trackif.com
3525,7331,Aug ’15,Startup,https://angel.co/company/trackingtime,Buenos Aires Province,B2B,TrackingTime,"
Productivity for the Future of Work
","$35,000",1-10,Seed,trackingtime.co
3526,13594,Aug ’12,Startup,https://angel.co/company/tracour-2,Cincinnati,Investment Management,Tracour,"
Machine aided investing using big data
","$335,000",1-10,Seed,tracour.com
3527,11693,Apr ’13,Startup,https://angel.co/company/tradeshift,San Francisco,B2B,Tradeshift,"
Grow your company with Tradeshift's flexible business commerce platform
","$218,999,996",501-1000,,tradeshift.com
3528,2110,Jul ’12,Startup,https://angel.co/company/tradesy,Santa Monica,Collaborative Consumption,Tradesy,"
Cash in on your closet
","$74,500,000",51-200,Series D,tradesy.com
3529,7980,Feb ’14,Startup,https://angel.co/company/tradier,Charlotte,Financial Services,Tradier,"
Brokerage Liberated
","$3,000,000",11-50,,tradier.com
3530,218,Aug ’13,Startup,https://angel.co/company/tradingview-1,New York City,Trading,TradingView,"
All-in-one financial platform to analyze, discuss & trade the markets
","$41,250,000",51-200,Series B,tradingview.com
3531,3117,Sep ’12,Startup,https://angel.co/company/traffio,San Francisco,Social Media,Traffio,"
Social Games for E-Commerce Brands
","$600,000",1-10,-,traffio.com
3532,9997,Mar ’14,Startup,https://angel.co/company/trafinity,Seattle,Content Discovery,Trafinity,"
Hootsuite meets Flipboard for the Financial Markets
","$317,500",1-10,Seed,trafinity.com
3533,12824,Feb ’15,Startup,https://angel.co/company/training-amigo,New York City,Fitness,Training Amigo,"
Helping organizations automate and simplify managing people, culture and wellbeing
","$562,500",1-10,Seed,trainingamigo.com
3534,13390,Apr ’12,Startup,https://angel.co/company/traity,Mountain View,Insurance,Traity,"
The Reputation Standard - building a world where we can trust one another
","$4,700,000",11-50,Series A,traity.com
3535,5032,Aug ’14,Startup,https://angel.co/company/traktopro,São Paulo,Small and Medium Businesses,Trakto.io,"
An easy and powerful app to design, share and track amazing marketing materials
","$342,000",1-10,Seed,trakto.io
3536,2890,Aug ’13,Startup,https://angel.co/company/transacxion-technologies,Atlanta,Small and Medium Businesses,TransacXion Technologies,"
Financing platform for supply chain and sales
","$7,900,000",11-50,Seed,transacxion.com
3537,3404,Jan ’13,Startup,https://angel.co/company/transfergo,London,Mobile Payments,TransferGo,"
Fast, low-cost international money transfers online.
","$3,400,000",51-200,Series A,transfergo.com
3538,3858,Nov ’11,Startup,https://angel.co/company/transferwise,Tampa,P2P Money Transfer,TransferWise,"
We're people without borders. Building money without borders.
","$396,368,040",1001-5000,Series E,transferwise.com
3539,13968,May ’15,Startup,https://angel.co/company/transfix-trucking,New York City,Logistics,Transfix,"
The leading freight marketplace connecting shippers to a network of reliable carriers. 
","$78,000,000",51-200,Series C,transfix.io
3540,296,Aug ’11,Startup,https://angel.co/company/transifex,Menlo Park,Translation,Transifex,"
Cloud-Based Translation Management for the Industry’s Fastest-Moving Companies
","$6,500,000",11-50,Series A,transifex.com
3541,3203,May ’13,Startup,https://angel.co/company/transitscreen,Washington DC,Corporate Wellness,TransitScreen,"
Helping real estate & corporate workplaces enhance the transportation experience
","$4,475,000",11-50,Closed,transitscreen.com
3542,385,May ’13,Startup,https://angel.co/company/transmetrics,Bulgaria,Predictive Analytics,Transmetrics,"
Predictive Optimization for Logistics
","$1,865,000",11-50,Seed,transmetrics.eu
3543,377,Nov ’12,Startup,https://angel.co/company/transposehq,Seattle,Productivity Software,Transpose,"
You're the best one to design and build your solution, Transpose enables you to do so..
","$1,560,000",1-10,Seed,transpose.com
3544,7509,Mar ’13,Startup,https://angel.co/company/tranwall,Western Australia,Credit Cards,Tranwall,"
Control - Convenience - Peace of Mind
","$2,300,000",1-10,Seed,tranwall.com
3545,275,Jun ’12,Startup,https://angel.co/company/trapit,San Francisco,Social Media,Trapit,"
Changing the way business does social.
","$9,100,000",11-50,Acquired,trap.it
3546,12164,Mar ’15,Startup,https://angel.co/company/traplight-games,Finland,Mobile Games,Traplight Games,"
Revolutionizing User-generated content games on mobile
","$2,160,000",11-50,,traplightgames.com
3547,9944,Sep ’12,Startup,https://angel.co/company/travark,London,Social Travel,Travark,"
The World's best place for vacations and trips with social kicks.
","$470,000",1-10,Seed,travark.com
3548,12843,Jan ’14,Startup,https://angel.co/company/travedoc,Cambridge,Health and Insurance,TraveDoc,"
TraveDoc connects highly skilled and vetted doctors with traveling patients globally.
","$500,000",1-10,Seed,travedoc.com
3549,20,Mar ’15,Startup,https://angel.co/company/travelbird,Amsterdam,Online Travel,TravelBird,"
","$32,100,000",201-500,Series B,jobs.travelbird.com
3550,231,Mar ’15,Startup,https://angel.co/company/travelperk,Barcelona,Software Engineering,TravelPerk,"
Manage business travel - All in one place
","$28,000,000",201-500,Series A,travelperk.com
3551,4593,Apr ’14,Startup,https://angel.co/company/travelnuts,San Francisco,Mobile Commerce,Travelnuts,"
Comprehensive m-commerce suite for hotel owners to offer extras to their guests
","$2,045,000",1-10,,travelnuts.com
3552,2695,Dec ’12,Startup,https://angel.co/company/treasure-data,Mountain View,Data Integration,Treasure Data,"
Cloud Data Service
","$647,800,000",51-200,Acquired,treasuredata.com
3553,637,Feb ’14,Startup,https://angel.co/company/treatspace,Pittsburgh,Mobile Health,Treatspace,"
Enterprise health networks for practices and hospitals
","$25,000",1-10,Seed,treatspace.com
3554,3992,Jan ’13,Startup,https://angel.co/company/www-treatwell-com,Amsterdam,Online Reservations,Treatwell.com,"
Online bookings for Health, Body & Hair
","$38,000,000",51-200,Acquired,treatwell.com
3555,12138,Mar ’13,Startup,https://angel.co/company/treedom,Santa Monica,Carbon,Treedom,"
Plant trees, follow them, have fun
","$2,815,000",1-10,Series A,treedom.net
3556,11292,Nov ’12,Startup,https://angel.co/company/treehouse,Portland,Training,Treehouse,"
Effective, affordable  tech education
","$12,350,000",51-200,Series B,teamtreehouse.com
3557,11733,Sep ’12,Startup,https://angel.co/company/tremor-video,New York City,Advertising,Tremor Video,"
Bringing the certainty of science to the art of brand marketing.
","$116,400,000",201-500,Series D,tremorvideo.com
3558,221,Sep ’12,Startup,https://angel.co/company/trendkite,Austin,Social Media Monitoring,TrendKite,"
Media Dashboards and On-Demand Media Analysis Reporting
","$36,400,000",1-10,Series D,trendkite.com
3559,3825,Oct ’12,Startup,https://angel.co/company/trendpo,Washington DC,Social Media Platforms,TrendPo,"
Social Media Leaderboards for Organizations
","$200,000",1-10,-,trendpo.com
3560,7526,Apr ’12,Startup,https://angel.co/company/trendabl,New York City,Photo Sharing,Trendabl,"
Easiest social commerce platform on Earth!
","$1,200,000",1-10,Seed,trendabl.com
3561,8083,Oct ’15,Startup,https://angel.co/company/trestor,Chandigarh,Smart City,Trestor,"
Blockchain for India's Informal Sector
","$1,000,000",11-50,Seed,trestor.org
3562,591,Jan ’15,Startup,https://angel.co/company/triangle-gs,San Francisco,Web Hosting,Triangle.gs,"
Dropbox for game servers
","$420,000",1-10,Seed,triangle.gs
3563,12208,Jan ’12,Startup,https://angel.co/company/tribe-studios,Finland,Simulation,Tribe Studios - acquired by @palringo,"
Chatting-based story games distributed via chat apps
","$650,000",1-10,Seed,dramagame.com
3564,2718,Oct ’12,Startup,https://angel.co/company/trifacta,San Francisco,Big Data,Trifacta,"
People • Transforming • Data
","$76,300,000",51-200,Series D,trifacta.com
3565,7103,Dec ’13,Startup,https://angel.co/company/triggerfox,Toronto,Contact Management,Triggerfox,"
Mobile CRM app that ensures you never let an important business relationship get cold.
","$2,600,000",11-50,Acquired,influitive.com
3566,13565,Feb ’15,Startup,https://angel.co/company/trineba,New York City,Data Security,Trineba Technologies,"
Democratized device verification
","$625,000",1-10,Seed,trineba.com
3567,11551,Mar ’13,Startup,https://angel.co/company/trinket,Durham,Developer Tools,Trinket,"
Code in Every Classroom
","$375,000",1-10,Seed,trinket.io
3568,3314,Jul ’15,Startup,https://angel.co/company/trinnect,Espoo,Mobile Health,Trinnect,"
Enjoy good health in India
","$25,000",1-10,Seed,trinnect.fi
3569,2413,Jul ’13,Startup,https://angel.co/company/tripgems,Amsterdam,Social Travel,TripGems,"
Find hidden gems & book things to do
","$135,000",1-10,Seed,tripgems.com
3570,6875,Nov ’13,Startup,https://angel.co/company/triphobo-com,Palo Alto,Social Travel,TripHobo.com,"
Find, customize and book from thousands of user created trip plans 
","$4,200,000",51-200,Series B,triphobo.com
3571,2451,Apr ’13,Startup,https://angel.co/company/tripeese,San Francisco,Tourism,Tripeese,"
Empowering groups of friends to book experiences together
","$50,000",1-10,Seed,tripeese.com
3572,13533,Jun ’11,Startup,https://angel.co/company/tripl,New York City,Social Travel,Tripl,"
Connecting people through travel using geo data.
","$900,000",1-10,-,tripl.com
3573,7018,Apr ’12,Startup,https://angel.co/company/triplelift,London,Native Advertising,TripleLift,"
Programmatic Native Advertising
","$16,625,000",201-500,Series B,triplelift.com
3574,11901,Jul ’15,Startup,https://angel.co/company/triplebyte,San Francisco,Developer Tools,Triplebyte,"
Intelligent technical recruiting
","$48,000,000",11-50,Series B,triplebyte.com
3575,238,Feb ’12,Startup,https://angel.co/company/triplemint,New York City,Home Owners,Triplemint,"
The refreshingly simple way to find your home
","$18,000,000",51-200,Series A,triplemint.com
3576,7614,Aug ’14,Startup,https://angel.co/company/tripr,London,Android,Tripr,"
Travel Social Networking App
","£135,000",11-50,Seed,triprapp.com
3577,6916,Dec ’11,Startup,https://angel.co/company/tripster,London,Mobile Commerce,Tripster,"
Capitalising on the 86% gap in online travel activities
","$70,000",1-10,,tripster-app.com
3578,2796,Dec ’12,Startup,https://angel.co/company/trizic,Larkspur,Wealth Management,Trizic,"
Bringing simple investment technology to the wealth industry
","$19,800,000",11-50,Series A,trizic.com
3579,2137,Apr ’13,Startup,https://angel.co/company/wearetrouva,London,Bridging Online and Offline,Trouva,"
Online destination for unique products from the world's best independent boutiques 
","$35,800,000",51-200,Series A,trouva.com
3580,362,Jun ’13,Startup,https://angel.co/company/tru-optik,Stamford,Business Intelligence,Tru Optik,"
Unlocking $500B/yr of unmonetized audience demand
","$2,410,000",1-10,,truoptik.com
3581,12802,Mar ’14,Startup,https://angel.co/company/truclinic,Salt Lake City,Mobile Health,TruClinic,"
Video communication for healthcare, telemedicine made easy
","$720,000",1-10,-,truclinic.com
3582,12772,Jan ’14,Startup,https://angel.co/company/truvitals,Gainesville,Veterinary,TruVitals,"
Zero Contact Vital Signs Monitoring
","$870,000",1-10,Seed,truvitals.co
3583,13038,Nov ’12,Startup,https://angel.co/company/trucker-path,Silicon Valley,Logistics,Trucker Path,"
America's most popular platform for truckers and freight shipping marketplace
","$21,500,000",51-200,Series A,truckerpath.com
3584,3692,May ’15,Startup,https://angel.co/company/truckly,Orange County,Professional Services,Truckly,"
Local Trucks On-demand
","$130,000",1-10,Pre-Seed,truckly.com
3585,13098,Oct ’13,Startup,https://angel.co/company/true,San Francisco,Location Based Services,True,"
Private Sharing For Real Friends
","$14,000,000",51-200,Seed,trytrue.com
3586,13359,Jan ’14,Startup,https://angel.co/company/trueanthem,San Francisco,Social Media Platforms,True Anthem,"
Predictive Social Publishing
","$7,500,000",11-50,,trueanthem.com
3587,11372,Jan ’13,Startup,https://angel.co/company/trueability,San Antonio,Training,TrueAbility®,"
 Performance-based IT Skill Assessment, Training and Certification Made Easy
","$2,750,000",11-50,Series A,trueability.com
3588,1093,May ’13,Startup,https://angel.co/company/trueaccord,San Francisco,Finance Technology,TrueAccord,"
The platform for financial health for consumers in debt
","$11,000,000",51-200,Series A,trueaccord.com
3589,51,Jun ’13,Startup,https://angel.co/company/truelens,Cambridge,Loyalty Programs,TrueLens,"
Growing profitable customer relationships through social behavioral data
","$1,200,000",1-10,Seed,truelens.com
3590,13441,Jul ’13,Startup,https://angel.co/company/truevault,San Francisco,Personal Data,TrueVault,"
The Secure Data Store
","$2,500,000",1-10,Seed,truevault.com
3591,2171,Sep ’12,Startup,https://angel.co/company/trumaker,San Francisco,Direct Sales,Trumaker,"
","$10,300,000",51-200,,trumaker.com
3592,13696,Apr ’12,Startup,https://angel.co/company/trunk-club,Chicago,Personalization,Trunk Club,"
Hand-selected outfits shipped to your door
","$350,000,000",1001-5000,Acquired,trunkclub.com
3593,2939,Apr ’13,Startup,https://angel.co/company/trustradius,Austin,Crowdsourcing,TrustRadius,"
Changing the way enterprise software is bought and sold through in-depth user reviews
","$5,000,000",1-10,Series A,trustradius.com
3594,12507,Apr ’17,Startup,https://angel.co/company/trustedhealth,Remote,Staffing Firms,Trusted Health,"
Powering the future of work in healthcare
","$20,000,000",51-200,Series A,trustedhealth.com
3595,2116,Mar ’13,Startup,https://angel.co/company/trustev,Cork,Fraud Detection,Trustev,"
Opening up global e-commerce while eliminating fraud and improving customer conversions
","$47,300,000",11-50,Acquired,trustev.com
3596,13045,Feb ’16,Startup,https://angel.co/company/trustlook,San Jose,Enterprise Security,Trustlook,"
Unknown Mobile Threats Detection Solutions
","$21,500,000",11-50,Seed,trustlook.com
3597,2211,Aug ’12,Startup,https://angel.co/company/try,-,Mobile Commerce,Try.com,"
Try clothes from your favorite online stores at home for free.
","$2,665,000",11-50,Seed,try.com
3598,11370,Dec ’13,Startup,https://angel.co/company/tuatara-corp-creators-of-gilapad,Boston,EBooks,Tuatara Corp. - Creators of GilaPad,"
Higher Ed Digital Learning Platform
","$3,600,000",1-10,Series A,gilapad.com
3599,242,Jul ’12,Startup,https://angel.co/company/tubular-labs,Mountain View,Social Media,Tubular Labs,"
The Standard for Video Intelligence
","$20,750,000",51-200,Series B,tubularlabs.com
3600,12004,Mar ’16,Startup,https://angel.co/company/tulip-1,Somerville,Manufacturing,Tulip,"
Accelerate your Digital Transformation
","$31,400,000",51-200,Series B,tulip.co
3601,2239,May ’13,Startup,https://angel.co/company/tulip-retail,Kitchener,Mobile Commerce,Tulip Retail,"
Store Associate Mobility Platform
","$2,400,000",51-200,Seed,tulip.com
3602,3697,Aug ’12,Startup,https://angel.co/company/tupalo,Vienna,Location Based Services,Tupalo,"
","$100,000",1-10,Series B,tupalo.com
3603,11809,Sep ’16,Startup,https://angel.co/company/turbonomic1,Boston,Enterprise Software,Turbonomic,"
","$67,500,000",201-500,Series D,turbonomic.com
3604,607,Mar ’13,Startup,https://angel.co/company/tute-genomics,Provo,Startups,Tute Genomics,"
Cloud-based Genome Analysis for Precision Medicine
","$7,700,000",11-50,Acquired,tutegenomics.com
3605,11406,Nov ’11,Startup,https://angel.co/company/tutorspree,New York City,Tutoring,Tutorspree,"
Tutorspree matches students with their perfect tutor.
","$1,800,000",1-10,-,tutorspree.com
3606,345,Oct ’13,Startup,https://angel.co/company/tutum,New York City,B2B,Tutum,"
The Docker Platform for Dev and Ops
","$2,650,000",11-50,Acquired,tutum.co
3607,11087,Sep ’11,Startup,https://angel.co/company/twenty20-1,Los Angeles,Photography,Twenty20,"
Buy / sell iPhone photos as stock imagery
","$8,000,000",51-200,Series A,twenty20.com
3608,31,Jun ’12,Startup,https://angel.co/company/twice,San Francisco,Supply Chain Management,Twice,"
A secondhand clothing store for the web
","$23,100,000",51-200,Acquired,liketwice.com
3609,5028,Jul ’13,Startup,https://angel.co/company/twoodo,London,Productivity Software,Twoodo,"
The Future of Teamwork
","$339,200",1-10,Seed,twoodo.com
3610,5153,Apr ’14,Startup,https://angel.co/company/twoople,Toronto,Messaging,Twoople,"
A revolutionary online engagement platform
","$95,000",1-10,Seed,twoople.com
3611,2417,Nov ’13,Startup,https://angel.co/company/twyst-in,Gurgaon,Retail Technology,Twyst.in,"
Reducing Inefficiencies in Food Delivery
","$100,000",11-50,,twyst.in
3612,9249,Mar ’13,Startup,https://angel.co/company/tydy,New York City,Human Resource Automation,Tydy,"
Onboarding. Done right. 
","$387,000",11-50,Seed,tydy.co
3613,11537,Aug ’13,Startup,https://angel.co/company/tyngu-a-shift-vertical-product,New York City,Emerging,Tyngu,"
An effective new way to train a workforce, achieving quick results
","$500,000",11-50,Seed,tyngu.com
3614,2530,Apr ’13,Startup,https://angel.co/company/tynker,Mountain View,K-12 Education,Tynker,"
Creative computing platform for kids
","$7,200,000",1-10,Series A,tynker.com
3615,161,Oct ’14,Startup,https://angel.co/company/typeset,Bengaluru,Researchers,Typeset,"
Google Docs For Research. Join us if you want to solve Challenging Technology problems!
","$1,000,000",1-10,Seed,typeset.io
3616,2525,Mar ’12,Startup,https://angel.co/company/uclass,San Francisco,K-12 Education,UClass,"
Where Over 5,000 Schools Manage Their Curriculum
","$6,600,000",11-50,Acquired,uclass.org
3617,7236,Apr ’12,Startup,https://angel.co/company/unfold,Los Angeles,Politics,UNFOLD,"
Democratize Government Relations
","$320,000",1-10,Seed,unfold.com
3618,11416,Aug ’13,Startup,https://angel.co/company/uniweb,Moscow,B2B,UNIWEB,"
High-quality education for anyone anywhere
","$2,000,000",11-50,-,uniweb.ru
3619,8981,Jan ’14,Startup,https://angel.co/company/uplo-2,New York City,Art,UPLO,"
Socially Integrated Photo Print Sales
","$480,000",1-10,,uplo.com
3620,11971,Jan ’12,Startup,https://angel.co/company/uusee,Beijing,Digital Media,UUSEE,"
","$33,500,000",201-500,,uusee.com
3621,2835,Mar ’12,Startup,https://angel.co/company/uxpin,Mountain View,Web Design,UXPin,"
Merging design and engineering into one world of better, faster product development. 
","$11,830,000",51-200,Series A,uxpin.com
3622,13651,Jun ’10,Startup,https://angel.co/company/uber,San Francisco,Technology,Uber,"
The better way to get there
","$12,252,450,000",5000+,,uber.com
3623,12016,Dec ’13,Startup,https://angel.co/company/uberall-com,San Francisco,Local Search,Uberall,"
Digital Location Management for Local Businesses
","$29,500,000",201-500,Series B,uberall.com
3624,3670,Nov ’14,Startup,https://angel.co/company/ubidreams,La Rochelle,Sales Automation,Ubidreams,"
Mobile first innovation
","$165,000",1-10,Seed,ubidreams.com
3625,132,Aug ’13,Startup,https://angel.co/company/udacity,Mountain View,Education,Udacity,"
Be in demand
","$140,000,000",201-500,Series C,udacity.com
3626,11246,Jul ’10,Startup,https://angel.co/company/udemy,San Francisco,,Udemy,"
A global marketplace for teaching and learning online. 
","$173,000,000",501-1000,,udemy.com
3627,12027,Aug ’11,Startup,https://angel.co/company/umbel,Austin,Big Data,Umbel,"
DMP for Sports & Entertainment
","$28,420,000",51-200,Series B,umbel.com
3628,3238,Nov ’11,Startup,https://angel.co/company/umbie-dentalcare,East Hartford,Mobile Health,Umbie DentalCare,"
We deliver office management, practice accountability,  and patient engagement solutions.
","$685,000",1-10,-,umbiedentalcare.com
3629,2302,Sep ’11,Startup,https://angel.co/company/umpires-media,Toronto,Mobile Commerce,Umpires Media,"
Sports rules explanations (all media)
","$500,000",1-10,Seed,umpiresmedia.com
3630,12601,Feb ’14,Startup,https://angel.co/company/unaliwear,Austin,Medical Devices,UnaliWear,"
Wearable ""OnStar for People""
","$4,600,000",11-50,Seed,unaliwear.com
3631,4961,Feb ’11,Startup,https://angel.co/company/positionly,London,,Unamo,"
Your last marketing platform.
","$745,000",51-200,Seed,unamo.com
3632,283,May ’13,Startup,https://angel.co/company/understory,Boston,Big Data,Understory,"
Hyper-local weather data and analytics powered by proprietary hardware.
","$9,486,000",1-10,Series A,understoryweather.com
3633,11995,Nov ’12,Startup,https://angel.co/company/unidesk,Marlborough,Virtualization,Unidesk,"
The easiest way to create, patch, and personalize desktops.
","$31,250,000",51-200,Series D,unidesk.com
3634,11908,Jan ’12,Startup,https://angel.co/company/unified,New York City,Social Media Advertising,Unified,"
technology and services to connect marketing data sets and optimize investments
","$44,112,800",51-200,Series B,unified.com
3635,12806,Jul ’16,Startup,https://angel.co/company/unified-practice,New York City,Alternative Medicine,Unified Practice,"
","$650,000",11-50,Seed,unifiedpractice.com
3636,11367,Dec ’15,Startup,https://angel.co/company/unigo,New York City,,Unigo,"
","$3,200,000",11-50,Series C,Unigo.com
3637,12103,Sep ’15,Startup,https://angel.co/company/unikrn,Seattle,Gambling,Unikrn,"
Unikrn is an eSports company based in Seattle
","$10,000,000",11-50,Seed,unikrm.com
3638,2428,Feb ’13,Startup,https://angel.co/company/unioncy,London,Productivity Software,Unioncy,"
An easy way to keep a record of your things
","$68,000",1-10,,unioncy.com
